traffic_density,horn_events_per_min,avg_speed,signal_wait_time,road_quality_score,stress_index,driver_experience_encoded,weather_Foggy,weather_Hot,weather_Rainy,congestion_score,horn_density
11,2.17,82.74,7.47,5.34,19.25,1.0,0,0,0,0.8217,0.18083333333333332
65,8.73,52.17,36.95,6.6,43.49,1.0,0,0,0,24.0175,0.1322727272727273
39,5.37,64.08,24.68,5.88,42.36,0.0,1,0,0,9.6252,0.13425
31,3.98,68.27,24.49,9.22,26.76,1.0,0,1,0,7.591899999999999,0.124375
119,12.34,28.49,66.31,7.04,79.34,0.0,0,0,0,78.9089,0.10283333333333333
84,12.79,50.86,50.87,9.24,47.13,1.0,1,0,0,42.7308,0.1504705882352941
116,15.82,36.8,66.54,5.12,73.79,1.0,0,0,1,77.1864,0.13521367521367522
90,11.0,42.01,47.84,7.17,59.71,1.0,0,0,1,43.056000000000004,0.12087912087912088
109,10.8,38.3,58.48,5.7,59.65,1.0,0,1,0,63.743199999999995,0.09818181818181819
22,3.19,68.76,13.24,6.52,20.48,2.0,0,0,0,2.9128000000000003,0.13869565217391305
80,8.98,44.38,44.94,8.96,43.99,1.0,0,0,0,35.952,0.1108641975308642
25,2.59,75.95,17.63,9.97,16.54,2.0,1,0,0,4.4075,0.0996153846153846
106,11.6,36.35,57.13,9.72,59.08,1.0,0,0,0,60.55780000000001,0.10841121495327102
54,9.35,44.21,29.4,5.24,35.21,1.0,1,0,0,15.876,0.16999999999999998
74,12.25,53.82,34.89,8.51,57.86,0.0,0,0,1,25.8186,0.16333333333333333
20,1.44,70.47,15.86,5.34,29.43,1.0,0,0,0,3.1719999999999997,0.06857142857142857
79,8.75,43.32,47.04,8.57,50.27,0.0,0,0,0,37.1616,0.109375
29,7.9,70.52,24.75,4.74,36.94,0.0,0,0,0,7.1775,0.26333333333333336
108,11.01,20.79,56.84,7.65,57.54,2.0,0,0,1,61.3872,0.1010091743119266
117,16.49,33.57,62.5,5.2,87.28,0.0,0,0,0,73.125,0.1397457627118644
72,4.8,51.04,34.65,9.0,33.84,1.0,0,0,1,24.947999999999997,0.06575342465753424
110,11.87,40.93,56.83,5.04,77.82,0.0,0,0,0,62.513000000000005,0.10693693693693693
114,15.64,34.14,62.7,7.86,54.0,2.0,1,0,0,71.47800000000001,0.136
99,11.98,41.75,55.14,8.31,73.87,0.0,0,1,0,54.5886,0.1198
21,7.79,66.99,12.4,5.89,20.17,0.0,0,0,1,2.6040000000000005,0.35409090909090907
71,10.09,49.51,41.24,6.14,42.5,2.0,0,1,0,29.2804,0.1401388888888889
103,10.55,41.39,53.77,7.63,53.39,1.0,0,0,0,55.383100000000006,0.10144230769230769
101,12.3,37.81,51.69,8.79,42.42,2.0,0,0,0,52.2069,0.12058823529411765
100,8.84,47.92,58.57,10.0,51.33,1.0,0,0,0,58.57,0.08752475247524752
51,3.45,66.41,31.12,8.86,35.84,1.0,0,0,0,15.871200000000002,0.06634615384615385
92,11.19,49.47,52.61,9.17,47.45,1.0,0,0,0,48.401199999999996,0.12032258064516128
78,11.94,59.48,43.41,8.02,50.17,1.0,1,0,0,33.85979999999999,0.1511392405063291
67,11.84,55.53,33.86,6.69,44.85,1.0,1,0,0,22.6862,0.17411764705882352
14,1.84,70.96,13.92,7.96,20.53,1.0,0,0,1,1.9487999999999999,0.12266666666666667
114,13.14,36.94,61.13,7.02,83.05,0.0,0,0,1,69.68820000000001,0.1142608695652174
36,5.06,65.69,23.38,8.06,25.6,1.0,0,0,0,8.4168,0.13675675675675675
37,10.37,59.33,26.86,2.37,37.72,1.0,0,0,0,9.9382,0.27289473684210525
35,7.0,70.06,19.34,10.0,24.06,0.0,0,0,1,6.769,0.19444444444444445
100,8.92,37.58,57.27,10.0,46.52,1.0,0,0,0,57.27,0.08831683168316831
58,12.43,52.22,33.85,4.48,51.83,1.0,0,0,1,19.633000000000003,0.2106779661016949
115,13.21,25.56,59.08,8.91,80.35,0.0,0,0,0,67.942,0.1138793103448276
30,2.84,66.57,25.75,9.23,29.94,0.0,0,0,1,7.725,0.09161290322580645
10,3.98,74.26,7.48,7.38,24.85,1.0,1,0,0,0.7480000000000001,0.3618181818181818
101,17.11,33.62,55.51,3.0,70.65,1.0,0,0,1,56.0651,0.16774509803921567
67,9.16,50.97,36.06,6.44,34.57,1.0,0,0,0,24.1602,0.13470588235294118
88,10.69,49.01,49.85,5.64,59.74,0.0,0,0,0,43.868,0.12011235955056179
64,5.33,59.81,38.44,10.0,46.2,0.0,0,0,0,24.601599999999998,0.082
90,10.81,49.46,47.51,6.98,54.2,1.0,0,0,1,42.75899999999999,0.1187912087912088
35,4.53,72.9,20.51,7.64,23.18,2.0,0,0,0,7.1785000000000005,0.12583333333333335
93,16.83,38.01,47.86,8.67,48.69,1.0,1,0,0,44.5098,0.17904255319148935
34,3.26,71.44,21.09,6.68,29.42,1.0,0,0,0,7.170599999999999,0.09314285714285714
86,13.64,47.4,48.1,5.67,48.82,2.0,0,0,1,41.36600000000001,0.1567816091954023
42,7.91,63.85,23.85,8.72,34.26,1.0,0,0,0,10.017000000000001,0.18395348837209302
98,12.08,43.92,50.75,7.58,54.24,1.0,0,0,0,49.735,0.12202020202020201
81,12.68,45.36,48.68,6.57,56.18,0.0,0,1,0,39.4308,0.1546341463414634
78,11.36,58.73,44.53,5.93,49.68,1.0,1,0,0,34.7334,0.14379746835443039
15,7.42,72.15,11.75,2.48,38.91,1.0,0,0,0,1.7625,0.46375
32,3.58,64.97,20.1,9.71,30.01,0.0,0,0,1,6.432,0.10848484848484849
39,4.8,68.66,29.03,9.05,29.5,0.0,0,0,1,11.3217,0.12
87,11.31,50.52,48.14,10.0,38.04,2.0,0,0,1,41.881800000000005,0.1285227272727273
63,2.6,46.38,31.64,9.72,34.25,1.0,0,0,0,19.9332,0.040625
96,19.16,43.47,52.06,8.95,52.57,1.0,1,0,0,49.9776,0.1975257731958763
20,9.56,75.72,13.2,7.78,26.15,0.0,1,0,0,2.64,0.4552380952380953
40,6.45,64.5,27.89,5.63,27.32,1.0,0,0,1,11.155999999999999,0.1573170731707317
15,3.11,77.27,11.01,8.39,13.64,2.0,0,0,0,1.6515,0.194375
20,4.14,65.25,15.72,7.04,32.43,0.0,0,0,0,3.144,0.19714285714285712
86,10.55,45.71,49.88,9.87,43.89,1.0,0,0,1,42.896800000000006,0.12126436781609196
21,4.65,71.07,18.63,7.23,29.36,1.0,1,0,0,3.9122999999999997,0.2113636363636364
75,9.64,40.57,38.79,7.04,43.88,1.0,0,0,1,29.0925,0.1268421052631579
62,8.68,58.8,35.7,5.26,51.07,1.0,0,0,0,22.134,0.13777777777777778
108,11.64,41.36,63.07,9.59,47.42,1.0,0,0,0,68.1156,0.10678899082568807
45,10.41,70.34,28.78,5.3,41.14,1.0,0,0,1,12.951,0.22630434782608697
26,0.48,75.1,19.48,8.31,16.41,1.0,0,0,0,5.0648,0.017777777777777778
37,5.95,58.04,21.33,9.7,29.28,0.0,0,0,1,7.892099999999999,0.15657894736842107
101,18.05,43.52,53.53,7.11,65.46,1.0,1,0,0,54.0653,0.1769607843137255
31,3.98,62.26,27.35,7.59,32.56,1.0,1,0,0,8.4785,0.124375
111,17.1,36.36,66.2,4.17,54.13,2.0,1,0,0,73.48200000000001,0.15267857142857144
16,7.19,76.85,10.87,4.33,30.44,1.0,0,0,1,1.7391999999999999,0.42294117647058826
24,4.56,80.23,25.16,4.68,32.12,1.0,0,1,0,6.0384,0.18239999999999998
105,12.66,44.74,58.98,8.74,53.29,1.0,0,0,1,61.928999999999995,0.11943396226415094
20,4.15,83.03,11.79,5.07,22.08,1.0,1,0,0,2.3579999999999997,0.19761904761904764
33,2.04,70.07,25.72,8.83,20.52,1.0,0,0,1,8.4876,0.06
76,11.68,51.62,42.25,4.51,42.69,2.0,1,0,0,32.11,0.15168831168831168
39,3.87,61.34,22.69,6.81,28.74,1.0,0,0,0,8.8491,0.09675
79,8.51,53.74,46.3,5.8,54.63,1.0,1,0,0,36.577,0.106375
75,8.96,49.61,43.79,6.37,52.1,0.0,0,0,0,32.8425,0.11789473684210527
70,9.83,56.18,42.3,9.64,52.47,0.0,0,0,0,29.61,0.1384507042253521
87,13.15,31.06,46.91,2.75,68.62,1.0,0,0,0,40.811699999999995,0.1494318181818182
50,2.55,62.8,26.04,10.0,25.8,2.0,0,0,0,13.02,0.049999999999999996
91,11.08,47.01,52.41,7.93,53.41,1.0,0,0,1,47.693099999999994,0.12043478260869565
60,15.79,62.58,38.12,4.62,58.75,0.0,0,0,1,22.872,0.2588524590163934
53,5.92,49.51,29.05,8.59,29.4,1.0,0,0,0,15.396500000000001,0.10962962962962963
104,11.76,39.6,58.35,5.88,75.09,0.0,0,0,1,60.684000000000005,0.112
22,6.25,73.57,18.52,6.57,20.85,1.0,0,1,0,4.0744,0.2717391304347826
99,6.13,43.58,59.58,9.85,37.78,2.0,1,0,0,58.9842,0.0613
117,13.46,29.39,61.92,4.49,73.94,1.0,0,0,0,72.4464,0.1140677966101695
21,3.21,67.68,14.22,6.83,31.06,0.0,0,0,1,2.9862,0.1459090909090909
91,9.54,45.07,49.28,8.52,44.95,1.0,0,0,0,44.844800000000006,0.10369565217391304
18,4.45,69.81,12.65,5.51,18.1,2.0,0,0,0,2.277,0.23421052631578948
94,18.65,48.15,49.92,3.14,51.79,2.0,0,0,1,46.924800000000005,0.1963157894736842
57,4.75,54.3,36.05,5.13,40.43,2.0,0,1,0,20.5485,0.08189655172413793
58,11.81,51.31,34.47,7.95,38.03,1.0,0,0,1,19.9926,0.20016949152542374
62,14.21,50.42,32.5,2.59,52.1,1.0,0,0,1,20.15,0.22555555555555556
65,15.61,56.66,38.58,3.03,49.39,1.0,0,0,1,25.076999999999998,0.2365151515151515
49,7.91,63.74,29.59,7.79,39.83,0.0,0,0,1,14.4991,0.1582
116,14.99,44.65,60.59,4.81,68.21,1.0,0,1,0,70.2844,0.12811965811965811
33,2.79,63.3,22.96,9.0,25.39,0.0,0,0,0,7.5768,0.08205882352941177
107,9.94,35.59,59.3,8.06,44.62,2.0,0,0,0,63.45099999999999,0.09203703703703703
81,8.95,44.12,44.61,6.25,45.22,2.0,0,0,0,36.1341,0.10914634146341462
117,16.56,31.93,62.92,8.5,65.25,1.0,0,0,0,73.6164,0.14033898305084744
42,7.77,59.26,28.45,7.23,38.68,1.0,0,0,0,11.948999999999998,0.18069767441860465
32,3.62,67.23,22.38,6.9,26.37,2.0,0,0,0,7.1616,0.1096969696969697
86,5.58,43.25,41.69,7.58,68.33,0.0,0,1,0,35.85339999999999,0.06413793103448276
63,10.8,57.88,44.01,6.37,47.9,0.0,0,0,1,27.726299999999995,0.16875
62,9.84,54.92,31.83,7.69,46.34,0.0,0,0,1,19.734599999999997,0.15619047619047619
58,14.07,55.98,31.94,4.34,58.22,0.0,0,0,1,18.525199999999998,0.23847457627118646
87,12.31,49.56,47.81,10.0,35.69,2.0,1,0,0,41.5947,0.13988636363636364
87,13.37,35.97,44.44,9.17,66.29,0.0,1,0,0,38.6628,0.15193181818181817
89,6.69,41.68,46.78,7.81,55.33,0.0,0,0,0,41.6342,0.07433333333333333
58,6.92,60.49,32.47,9.28,31.88,2.0,0,0,0,18.8326,0.11728813559322034
111,13.44,34.29,59.16,9.34,51.53,2.0,0,1,0,65.6676,0.12
69,13.05,47.38,38.56,6.92,57.46,0.0,0,0,1,26.606400000000004,0.18642857142857144
112,11.7,34.69,65.19,5.35,65.56,1.0,0,0,0,73.0128,0.10353982300884955
99,15.56,46.85,54.54,4.52,58.64,1.0,0,0,0,53.9946,0.15560000000000002
99,13.61,42.72,53.24,8.62,56.2,0.0,0,1,0,52.7076,0.1361
74,12.31,47.36,40.25,9.91,48.54,0.0,0,1,0,29.785,0.16413333333333335
41,4.38,64.83,25.36,5.95,24.89,1.0,0,0,0,10.3976,0.10428571428571429
88,16.09,45.4,42.52,7.71,39.84,2.0,1,0,0,37.4176,0.18078651685393257
30,1.57,61.15,17.66,9.3,16.09,2.0,0,0,1,5.297999999999999,0.05064516129032258
27,0.0,70.04,19.33,8.5,14.7,2.0,0,0,1,5.2191,0.0
103,14.22,43.45,62.96,8.19,70.67,0.0,0,0,0,64.8488,0.13673076923076924
69,8.09,61.51,43.09,10.0,46.51,1.0,1,0,0,29.7321,0.11557142857142857
22,6.69,73.73,11.78,6.27,32.93,0.0,0,0,1,2.5915999999999997,0.2908695652173913
33,4.21,66.07,23.62,6.9,20.61,2.0,0,0,0,7.7946,0.12382352941176471
39,8.46,61.14,19.7,5.3,29.51,2.0,0,0,0,7.683,0.21150000000000002
11,3.76,73.4,12.82,4.8,32.74,1.0,0,0,0,1.4102000000000001,0.3133333333333333
92,11.0,37.26,56.18,7.49,67.28,0.0,0,0,0,51.6856,0.11827956989247312
117,15.78,32.45,61.14,4.63,88.16,0.0,0,0,0,71.5338,0.13372881355932204
34,10.16,62.65,20.11,2.52,47.52,1.0,0,0,1,6.8374,0.2902857142857143
59,7.15,66.43,34.8,6.07,41.71,1.0,0,0,0,20.531999999999996,0.11916666666666667
23,3.96,72.38,11.98,6.5,29.76,0.0,1,0,0,2.7554000000000003,0.165
15,0.15,76.1,12.14,9.34,16.05,2.0,0,0,0,1.8210000000000002,0.009375
85,14.35,45.57,48.36,3.81,56.49,1.0,1,0,0,41.106,0.16686046511627906
93,16.57,34.42,48.82,4.38,75.94,0.0,0,0,1,45.4026,0.17627659574468085
96,10.03,42.29,50.52,5.73,71.75,1.0,0,0,0,48.4992,0.1034020618556701
39,8.57,63.42,27.03,6.2,31.1,2.0,0,0,0,10.5417,0.21425
39,8.01,58.84,29.4,4.41,39.43,1.0,0,0,1,11.466,0.20024999999999998
47,7.23,66.4,27.57,7.18,33.35,1.0,0,1,0,12.9579,0.150625
67,7.49,48.07,38.57,7.65,47.89,1.0,0,0,0,25.8419,0.11014705882352942
103,14.24,34.17,54.32,4.06,60.4,1.0,0,0,0,55.949600000000004,0.13692307692307693
50,5.75,63.32,31.16,8.11,42.8,0.0,0,1,0,15.58,0.11274509803921569
103,9.29,34.57,57.89,8.32,56.58,1.0,1,0,0,59.6267,0.08932692307692307
66,13.58,61.52,36.25,4.42,49.65,0.0,0,0,1,23.925,0.2026865671641791
45,5.05,62.99,24.31,9.57,39.39,0.0,0,0,1,10.9395,0.10978260869565216
73,10.02,62.26,39.05,8.89,39.15,2.0,0,0,0,28.506499999999996,0.1354054054054054
107,10.44,35.49,55.42,5.71,75.46,0.0,0,0,0,59.299400000000006,0.09666666666666666
25,2.54,64.01,23.01,5.4,28.58,1.0,0,0,0,5.7525,0.09769230769230769
97,12.64,42.6,51.51,3.81,67.11,1.0,0,0,0,49.9647,0.12897959183673469
87,13.84,45.08,47.02,4.12,64.19,1.0,0,0,1,40.9074,0.15727272727272726
99,10.72,31.7,56.6,5.93,61.33,1.0,0,0,0,56.034000000000006,0.1072
81,8.31,37.18,47.28,6.64,67.07,0.0,0,0,0,38.296800000000005,0.10134146341463415
23,5.57,66.16,16.6,7.79,12.54,1.0,0,0,1,3.818,0.23208333333333334
40,8.3,67.29,21.99,8.74,36.17,1.0,0,0,0,8.796,0.20243902439024392
75,11.2,51.73,50.61,4.78,69.98,0.0,0,0,1,37.9575,0.14736842105263157
77,8.65,48.48,39.59,6.94,55.29,1.0,0,0,0,30.484300000000005,0.1108974358974359
74,5.58,45.8,41.26,8.04,37.18,2.0,0,0,0,30.5324,0.07440000000000001
64,7.59,49.34,34.86,8.42,52.2,0.0,0,0,0,22.3104,0.11676923076923076
93,11.94,43.79,50.65,5.8,77.93,0.0,0,0,0,47.1045,0.12702127659574466
87,14.48,48.87,50.81,7.95,50.54,1.0,0,0,0,44.2047,0.16454545454545455
49,4.21,58.76,29.28,8.07,36.41,0.0,0,0,0,14.3472,0.0842
34,7.54,66.2,18.51,9.94,14.85,2.0,0,0,0,6.2934,0.21542857142857144
34,3.54,62.46,18.56,6.83,20.21,2.0,0,0,0,6.3104,0.10114285714285715
12,1.89,75.19,11.66,6.64,18.65,1.0,0,0,0,1.3992000000000002,0.1453846153846154
78,13.05,50.1,46.08,5.57,65.11,0.0,0,0,1,35.9424,0.16518987341772154
111,14.95,31.13,60.71,5.08,70.51,1.0,0,0,1,67.38810000000001,0.13348214285714285
35,4.97,69.72,23.26,6.13,37.35,1.0,0,0,0,8.141,0.13805555555555554
49,5.9,59.43,26.11,4.44,34.67,2.0,0,0,0,12.793899999999999,0.11800000000000001
47,9.82,50.71,30.85,6.02,25.0,2.0,0,0,0,14.499500000000001,0.20458333333333334
47,6.16,61.94,29.23,4.33,30.12,2.0,0,0,1,13.7381,0.12833333333333333
77,7.75,45.84,44.9,4.39,48.43,2.0,0,0,1,34.573,0.09935897435897435
16,3.74,74.58,7.18,5.12,23.08,1.0,0,0,0,1.1488,0.22
103,14.59,48.23,54.7,7.84,57.93,1.0,0,1,0,56.341,0.14028846153846153
39,4.74,59.96,28.97,8.21,40.15,0.0,0,1,0,11.2983,0.11850000000000001
28,3.99,73.5,22.4,6.8,20.86,1.0,0,0,0,6.271999999999999,0.13758620689655174
112,13.56,33.95,56.19,7.1,64.27,1.0,0,0,0,62.9328,0.12000000000000001
44,4.55,66.41,29.11,8.15,40.59,1.0,0,0,0,12.808399999999999,0.10111111111111111
113,19.53,39.42,60.72,6.2,79.07,0.0,1,0,0,68.61359999999999,0.17131578947368423
42,7.37,63.3,30.92,7.4,35.76,1.0,0,0,0,12.986400000000001,0.1713953488372093
42,2.85,58.92,28.37,5.05,40.55,1.0,0,0,0,11.9154,0.06627906976744186
87,3.72,47.09,46.52,7.81,44.18,2.0,0,1,0,40.4724,0.042272727272727274
47,7.95,53.06,31.43,6.67,32.7,2.0,0,0,1,14.7721,0.165625
19,1.4,74.11,14.82,7.58,18.36,2.0,0,0,1,2.8158,0.06999999999999999
66,8.55,51.34,41.45,6.31,54.61,0.0,1,0,0,27.357000000000003,0.12761194029850748
37,6.3,61.68,29.66,9.7,21.92,2.0,1,0,0,10.974200000000002,0.16578947368421051
87,11.61,48.21,52.83,9.55,62.9,1.0,0,0,0,45.9621,0.13193181818181818
109,16.53,21.13,61.76,9.53,52.57,2.0,0,0,1,67.3184,0.15027272727272728
47,9.86,65.04,32.82,3.67,39.47,1.0,0,0,1,15.4254,0.20541666666666666
25,2.32,72.26,21.59,7.74,32.85,0.0,0,0,0,5.3975,0.08923076923076922
30,0.0,65.84,20.7,10.0,24.95,1.0,0,0,0,6.21,0.0
101,13.23,38.4,55.93,7.11,61.09,1.0,0,0,0,56.4893,0.12970588235294117
106,12.96,37.48,61.4,7.59,65.59,1.0,1,0,0,65.084,0.12112149532710281
15,12.51,73.36,11.55,7.48,33.22,0.0,1,0,0,1.7325,0.781875
50,5.19,51.18,30.1,10.0,24.0,2.0,1,0,0,15.05,0.10176470588235295
24,1.22,64.37,14.3,8.41,30.81,0.0,0,1,0,3.4320000000000004,0.048799999999999996
117,11.7,33.03,63.07,9.07,71.37,0.0,0,0,0,73.7919,0.09915254237288135
12,1.67,80.48,10.28,6.9,26.11,1.0,0,0,0,1.2335999999999998,0.12846153846153846
52,4.01,63.34,29.98,8.29,33.76,1.0,0,0,0,15.5896,0.07566037735849056
56,9.92,43.07,30.12,6.3,44.49,1.0,0,0,1,16.8672,0.17403508771929824
108,11.41,37.35,55.85,10.0,53.97,1.0,1,0,0,60.318000000000005,0.1046788990825688
23,5.18,65.91,13.02,5.11,23.25,1.0,0,0,0,2.9945999999999997,0.21583333333333332
75,7.66,47.68,38.96,4.68,41.84,2.0,0,0,0,29.22,0.10078947368421053
38,8.9,70.91,19.38,4.55,43.33,0.0,0,0,1,7.3644,0.22820512820512823
13,7.57,72.27,10.86,7.71,22.44,1.0,0,0,1,1.4118000000000002,0.5407142857142857
35,0.72,61.34,26.01,10.0,32.8,0.0,0,0,0,9.1035,0.02
21,0.4,73.05,20.72,7.11,25.92,1.0,0,1,0,4.3512,0.018181818181818184
11,0.68,73.45,6.5,10.0,16.46,1.0,0,0,0,0.715,0.05666666666666667
26,0.71,69.76,14.73,9.8,14.16,1.0,0,0,0,3.8298,0.026296296296296293
44,8.88,57.54,20.12,8.25,33.34,1.0,0,0,0,8.8528,0.19733333333333336
19,0.0,68.62,12.93,4.72,25.86,0.0,0,0,1,2.4566999999999997,0.0
95,12.4,54.14,50.35,8.63,55.15,1.0,0,1,0,47.8325,0.12916666666666668
114,14.61,27.17,58.78,10.0,68.54,1.0,0,1,0,67.0092,0.12704347826086956
52,7.05,52.47,33.42,9.17,36.95,0.0,0,0,1,17.378400000000003,0.1330188679245283
30,4.42,69.9,22.32,9.12,18.19,1.0,0,0,0,6.696000000000001,0.14258064516129032
24,4.92,63.59,9.0,5.4,28.6,2.0,0,0,1,2.16,0.1968
44,7.75,65.45,23.44,7.85,34.62,1.0,0,1,0,10.313600000000001,0.17222222222222222
94,10.5,49.14,49.13,10.0,52.6,1.0,0,0,0,46.1822,0.11052631578947368
94,14.29,48.07,48.08,8.49,47.16,1.0,0,0,0,45.19519999999999,0.15042105263157893
94,15.31,46.32,55.49,4.53,53.94,2.0,0,0,1,52.1606,0.1611578947368421
69,9.95,56.75,41.69,7.87,37.4,1.0,0,0,0,28.766099999999998,0.14214285714285713
53,9.53,60.58,35.86,7.14,44.52,1.0,0,0,0,19.0058,0.17648148148148146
105,13.66,34.76,63.88,6.4,71.58,1.0,0,0,1,67.07400000000001,0.1288679245283019
14,1.26,73.31,13.14,8.18,14.55,1.0,0,1,0,1.8396000000000001,0.084
112,16.87,30.47,55.16,6.0,57.91,2.0,0,1,0,61.7792,0.1492920353982301
82,10.13,47.62,46.11,7.82,48.19,2.0,0,0,1,37.8102,0.12204819277108435
27,4.49,84.42,12.94,6.15,23.41,2.0,0,1,0,3.4938,0.16035714285714286
30,3.73,70.35,19.44,5.88,32.52,0.0,0,0,0,5.832000000000001,0.12032258064516128
81,9.79,43.4,41.93,5.22,54.37,1.0,0,0,1,33.9633,0.11939024390243902
117,11.97,26.21,64.58,6.46,67.17,1.0,0,0,0,75.5586,0.1014406779661017
107,16.91,25.26,53.77,7.5,44.38,2.0,1,0,0,57.5339,0.1565740740740741
83,12.26,51.87,53.19,7.8,59.0,0.0,1,0,0,44.14769999999999,0.14595238095238094
60,5.52,55.6,32.34,6.28,41.11,1.0,0,0,0,19.404,0.09049180327868851
50,7.02,61.76,34.12,8.54,28.11,2.0,0,1,0,17.06,0.1376470588235294
33,0.73,67.9,17.28,10.0,23.29,2.0,0,0,0,5.7024,0.021470588235294116
113,13.2,32.18,67.43,9.36,44.6,2.0,1,0,0,76.19590000000001,0.11578947368421053
33,5.44,58.89,15.57,6.66,38.16,0.0,0,0,0,5.1381000000000006,0.16
105,14.3,36.65,58.88,7.03,71.69,0.0,1,0,0,61.824000000000005,0.1349056603773585
106,10.16,41.04,56.14,9.01,54.7,1.0,0,0,0,59.5084,0.09495327102803738
47,8.28,60.26,28.6,7.2,43.85,1.0,0,0,0,13.442,0.1725
53,5.59,60.34,31.86,8.36,47.77,1.0,0,1,0,16.8858,0.10351851851851851
66,14.51,51.63,35.68,6.31,56.5,0.0,1,0,0,23.5488,0.2165671641791045
68,5.67,52.09,37.72,10.0,30.81,2.0,1,0,0,25.6496,0.08217391304347826
43,7.33,66.29,30.11,7.16,47.51,0.0,1,0,0,12.9473,0.1665909090909091
84,11.97,33.06,47.8,7.31,47.1,1.0,0,0,1,40.152,0.1408235294117647
104,11.92,39.1,58.35,9.11,51.62,1.0,0,1,0,60.684000000000005,0.11352380952380953
91,15.58,37.7,54.34,6.47,48.82,2.0,1,0,0,49.449400000000004,0.16934782608695653
32,9.05,69.48,20.93,6.88,25.59,1.0,0,0,0,6.6975999999999996,0.2742424242424243
95,15.46,44.21,51.8,8.46,69.93,0.0,0,0,1,49.21,0.16104166666666667
52,10.07,63.11,34.67,6.14,35.7,1.0,0,1,0,18.0284,0.19
91,14.14,46.49,52.18,6.11,65.91,0.0,1,0,0,47.4838,0.15369565217391304
49,6.06,58.95,28.89,6.32,39.59,1.0,0,0,0,14.156100000000002,0.12119999999999999
56,9.54,54.23,36.78,6.77,47.33,0.0,0,0,1,20.5968,0.16736842105263156
50,14.12,55.43,33.32,5.86,54.89,0.0,1,0,0,16.66,0.2768627450980392
56,8.4,53.78,30.41,6.46,30.4,2.0,0,0,0,17.029600000000002,0.1473684210526316
112,14.77,31.27,61.58,8.49,62.44,1.0,0,1,0,68.9696,0.13070796460176992
29,0.0,73.28,21.69,10.0,25.17,1.0,0,0,0,6.2901,0.0
86,8.36,47.29,48.76,7.28,57.52,0.0,0,0,0,41.9336,0.0960919540229885
118,14.74,29.93,63.35,6.58,53.36,2.0,0,0,0,74.753,0.1238655462184874
74,6.57,44.01,44.12,5.28,62.12,0.0,0,0,0,32.648799999999994,0.0876
77,12.19,52.5,41.86,7.94,49.34,2.0,0,0,1,32.2322,0.15628205128205128
33,4.88,61.07,16.28,7.53,25.9,0.0,0,0,1,5.3724,0.14352941176470588
109,14.16,42.34,57.65,5.17,75.07,0.0,0,0,0,62.838499999999996,0.12872727272727272
45,7.49,63.09,24.86,6.75,33.77,1.0,0,0,1,11.187000000000001,0.16282608695652173
54,9.84,54.87,34.49,6.4,36.42,1.0,0,0,0,18.6246,0.1789090909090909
11,6.77,79.95,9.49,5.62,28.32,1.0,1,0,0,1.0439,0.5641666666666666
37,7.42,62.8,19.68,6.53,33.8,1.0,0,1,0,7.2816,0.19526315789473683
35,7.71,65.12,15.34,8.62,27.9,1.0,0,0,1,5.369,0.21416666666666667
32,10.61,59.32,20.65,3.17,42.82,1.0,1,0,0,6.608,0.3215151515151515
88,8.23,40.6,44.83,7.98,45.29,1.0,1,0,0,39.4504,0.09247191011235956
45,9.68,64.72,24.8,6.59,23.68,2.0,0,0,1,11.16,0.21043478260869564
100,7.59,31.47,57.06,8.85,66.34,0.0,0,0,0,57.06,0.07514851485148515
15,3.22,80.51,11.97,4.37,24.09,1.0,0,0,0,1.7955,0.20125
44,9.89,58.58,30.02,2.57,44.71,1.0,0,1,0,13.208799999999998,0.2197777777777778
112,11.63,34.95,64.84,8.37,70.34,1.0,0,0,0,72.6208,0.10292035398230089
47,12.12,60.27,23.53,6.48,39.49,2.0,0,0,0,11.0591,0.2525
44,8.6,57.85,26.11,5.53,28.83,2.0,0,0,0,11.488399999999999,0.1911111111111111
109,16.39,37.46,62.05,5.96,80.96,0.0,0,0,1,67.6345,0.149
83,11.83,50.53,45.64,6.68,40.09,2.0,0,0,1,37.8812,0.14083333333333334
103,15.98,36.26,55.57,5.31,67.22,1.0,0,0,1,57.2371,0.15365384615384617
62,5.04,52.98,42.64,9.29,40.26,1.0,0,0,0,26.436799999999998,0.08
114,12.36,36.49,63.56,5.6,79.09,0.0,0,0,0,72.4584,0.10747826086956522
47,5.14,53.4,30.77,7.69,41.03,2.0,0,0,0,14.4619,0.10708333333333332
102,12.2,43.16,59.04,9.99,57.03,1.0,0,0,1,60.2208,0.11844660194174757
68,8.33,52.98,36.81,7.18,44.68,1.0,0,0,1,25.0308,0.12072463768115942
52,5.15,58.9,31.68,6.72,31.46,2.0,0,0,0,16.473599999999998,0.09716981132075472
112,12.38,38.56,66.03,8.59,54.29,1.0,0,0,0,73.95360000000001,0.10955752212389382
13,5.16,73.02,10.14,5.1,24.09,1.0,1,0,0,1.3182,0.3685714285714286
14,2.63,79.05,13.36,7.36,26.24,0.0,1,0,0,1.8703999999999998,0.1753333333333333
77,8.45,48.11,43.32,8.69,34.35,1.0,0,0,0,33.3564,0.10833333333333332
109,6.3,35.0,53.43,10.0,45.44,1.0,0,0,1,58.2387,0.057272727272727274
54,2.01,63.08,32.11,10.0,27.47,2.0,0,0,0,17.3394,0.03654545454545454
